TrialOrder,TrialID,AngleResponse,AngleCorr,AngError,Start,End,RT,ID,AngErrorAbs
15,8,58.0919,108.8188,-50.72689999999999, Harp, Plant,23.80286,437,50.72689999999999
14,9,149.3003,151.2295,-1.929200000000009, Stove, Bookshelf,11.77643,437,1.929200000000009
19,10,-56.66397,-155.7204,99.05643, Plant, Bookshelf,18.86548,437,99.05643
23,11,53.48432,10.1685,43.31582, Telescope, Trashcan,16.56348,437,43.31582
12,12,44.99999,-13.0517,58.05169, Table, Trashcan,10.14148,437,58.05169
16,13,55.18995,156.9717,-101.78175, Well, Telescope,21.10071,437,101.78175
9,14,-106.5044,0.0,-106.5044, Wheelbarrow, Telescope,32.8938,437,106.5044
18,15,45.93155,-20.9935,66.92505, Mailbox, Wheelbarrow,29.84143,437,66.92505
7,16,-17.76268,-141.7693,124.00661999999998, Plant, Wheelbarrow,30.1582,437,124.00661999999998
8,17,152.1245,146.6573,5.46720000000002, Stove, Harp,14.29492,437,5.46720000000002
20,18,18.43493,-4.299151,22.734081000000003, Telescope, Harp,22.75208,437,22.734081000000003
11,19,-34.52401,-47.17128,12.647270000000006, Table, Well,13.41107,437,12.647270000000006
6,20,22.02728,8.961795,13.065485, Piano, Well,8.240051,437,13.065485
24,21,147.4825,-146.2155,293.698, Trashcan, Mailbox,15.22906,437,66.30200000000002
17,22,-140.4403,-51.54441,-88.89589000000001, Bookshelf, Mailbox,7.672729,437,88.89589000000001
3,23,-114.7515,-10.49368,-104.25782, Piano, Chair,12.96072,437,104.25782
1,24,-140.8752,-125.6807,-15.194500000000003, Trashcan, Chair,23.73627,437,15.194500000000003
1,13,153.2251,156.9717,-3.746613, Well, Telescope,15.646,421,3.746613
2,20,14.17807,8.961795,5.216276, Piano, Well,4.787292,421,5.216276
3,16,-148.475,-141.7693,-6.705643, Plant, Wheelbarrow,8.707092,421,6.705643
4,7,142.4521,-156.2066,298.6587, Trashcan, Plant,9.224121,421,61.34129999999999
5,12,-33.56973,-13.0517,-20.51803, Table, Trashcan,5.637878,421,20.51803
6,19,-21.28267,-47.17128,25.88861, Table, Well,8.323792,421,25.88861
7,11,11.72513,10.1685,1.556623, Telescope, Trashcan,8.823853,421,1.556623
8,21,-132.8094,-146.2155,13.40611, Trashcan, Mailbox,5.304138,421,13.40611
9,14,13.97523,0.0,13.97523, Wheelbarrow, Telescope,6.288818,421,13.97523
10,18,10.06906,-4.299151,14.36821, Telescope, Harp,9.490784,421,14.36821
11,9,150.7143,151.2295,-0.5152588, Stove, Bookshelf,5.654724,421,0.5152588
12,2,-32.38638,-49.85279,17.46642, Wheelbarrow, Stove,4.454041,421,17.46642
13,22,-29.35776,-51.54441,22.18665, Bookshelf, Mailbox,8.122986,421,22.18665
14,5,-81.4621,-121.5305,40.06842, Bookshelf, Table,4.804077,421,40.06842
15,8,-62.82972,108.8188,-171.6485, Harp, Plant,7.072449,421,171.6485
16,1,146.1547,139.8627,6.292007, Well, Stove,4.737305,421,6.292007
17,15,-60.56329,-20.9935,-39.56979, Mailbox, Wheelbarrow,10.35858,421,39.56979
18,23,6.495794,-10.49368,16.98948, Piano, Chair,8.807129,421,16.98948
19,17,110.487,146.6573,-36.17024, Stove, Harp,5.604614,421,36.17024
20,3,-21.57781,-36.09407,14.51627, Mailbox, Piano,6.22168,421,14.51627
21,6,15.23235,24.73069,-9.498336, Chair, Table,3.019165,421,9.498336
22,10,-148.6713,-155.7204,7.049149, Plant, Bookshelf,5.054199,421,7.049149
23,4,-177.8733,-2.913495,-174.9598, Harp, Piano,6.255371,421,174.9598
24,24,-143.2619,-125.6807,-17.5812, Trashcan, Chair,5.72113,421,17.5812
1,19,77.34748,-47.17128,124.5188, Table, Well,9.574661,447,124.5188
2,10,40.54442,-155.7204,196.2649, Plant, Bookshelf,6.90567,447,163.7351
3,14,-103.3553,0.0,-103.3553, Wheelbarrow, Telescope,6.65535,447,103.3553
4,7,157.5333,-156.2066,313.7399, Trashcan, Plant,6.171936,447,46.26010000000002
5,8,-179.3338,108.8188,-288.1526, Harp, Plant,7.105774,447,71.8474
6,3,114.7751,-36.09407,150.8692, Mailbox, Piano,10.87553,447,150.8692
7,2,-110.9245,-49.85279,-61.07171, Wheelbarrow, Stove,4.436951,447,61.07171
8,12,56.14292,-13.0517,69.19462, Table, Trashcan,6.872192,447,69.19462
9,18,-141.8091,-4.299151,-137.5099, Telescope, Harp,4.50386,447,137.5099
10,24,113.4841,-125.6807,239.1648, Trashcan, Chair,9.858063,447,120.83519999999999
11,16,135.9993,-141.7693,277.7686, Plant, Wheelbarrow,4.436981,447,82.23140000000001
12,1,-34.61594,139.8627,-174.4786, Well, Stove,5.721161,447,174.4786
13,6,128.4033,24.73069,103.6726, Chair, Table,5.621582,447,103.6726
14,23,-75.43423,-10.49368,-64.94054, Piano, Chair,5.454376,447,64.94054
15,9,173.3087,151.2295,22.07922, Stove, Bookshelf,4.403687,447,22.07922
16,20,-59.83503,8.961795,-68.79682, Piano, Well,15.62946,447,68.79682
17,21,-47.43665,-146.2155,98.77889, Trashcan, Mailbox,6.705566,447,98.77889
18,15,33.86369,-20.9935,54.85719, Mailbox, Wheelbarrow,3.819672,447,54.85719
19,4,144.8411,-2.913495,147.7546, Harp, Piano,4.236725,447,147.7546
20,22,-94.42696,-51.54441,-42.88255, Bookshelf, Mailbox,4.453918,447,42.88255
21,11,158.6143,10.1685,148.4458, Telescope, Trashcan,5.738129,447,148.4458
22,13,-59.62088,156.9717,-216.5926, Well, Telescope,10.77551,447,143.4074
23,17,115.3273,146.6573,-31.32991, Stove, Harp,6.004852,447,31.32991
24,5,-68.64898,-121.5305,52.88155, Bookshelf, Table,4.770477,447,52.88155
1,10,-139.4512,-155.7204,16.26924, Plant, Bookshelf,10.37538,422,16.26924
2,19,-29.6148,-47.17128,17.55647, Table, Well,7.956253,422,17.55647
3,2,-30.72242,-49.85279,19.13037, Wheelbarrow, Stove,9.107574,422,19.13037
4,21,-161.565,-146.2155,-15.3495, Trashcan, Mailbox,6.472092,422,15.3495
5,12,0.0,-13.0517,13.0517, Table, Trashcan,13.24406,422,13.0517
6,22,-126.8699,-51.54441,-75.32547, Bookshelf, Mailbox,10.80887,422,75.32547
7,11,14.43599,10.1685,4.267486, Telescope, Trashcan,13.7112,422,4.267486
8,5,-94.44739,-121.5305,27.08314, Bookshelf, Table,15.79631,422,27.08314
9,18,-3.074916,-4.299151,1.224235, Telescope, Harp,22.65189,422,1.224235
10,20,9.792155,8.961795,0.8303604, Piano, Well,10.99246,422,0.8303604
11,3,-43.88916,-36.09407,-7.79509, Mailbox, Piano,18.99878,422,7.79509
12,16,-169.2542,-141.7693,-27.48486, Plant, Wheelbarrow,19.94952,422,27.48486
13,8,94.0078,108.8188,-14.81101, Harp, Plant,14.44528,422,14.81101
14,9,160.3674,151.2295,9.137878, Stove, Bookshelf,23.63589,422,9.137878
15,1,147.5755,139.8627,7.712799, Well, Stove,22.91882,422,7.712799
16,6,40.1611,24.73069,15.43042, Chair, Table,4.420166,422,15.43042
17,13,170.3336,156.9717,13.36191, Well, Telescope,6.188354,422,13.36191
18,4,0.0,-2.913495,2.913495, Harp, Piano,7.98999,422,2.913495
19,23,-19.59679,-10.49368,-9.103104, Piano, Chair,4.503784,422,9.103104
20,7,-141.9314,-156.2066,14.27522, Trashcan, Plant,5.25415,422,14.27522
21,15,-39.18238,-20.9935,-18.18888, Mailbox, Wheelbarrow,14.56201,422,18.18888
22,24,-105.5463,-125.6807,20.13439, Trashcan, Chair,8.640533,422,20.13439
23,17,-121.7769,146.6573,-268.4342, Stove, Harp,10.40839,422,91.56580000000002
24,14,18.51376,0.0,18.51376, Wheelbarrow, Telescope,17.99811,422,18.51376
1,15,-139.7636,-20.9935,-118.7701, Mailbox, Wheelbarrow,34.54474,423,118.7701
2,22,155.7722,-51.54441,207.3167, Bookshelf, Mailbox,30.54169,423,152.6833
3,4,-174.8978,-2.913495,-171.9843, Harp, Piano,11.84302,423,171.9843
4,3,-21.97451,-36.09407,14.11956, Mailbox, Piano,43.06854,423,14.11956
5,24,-104.2685,-125.6807,21.41225, Trashcan, Chair,33.21082,423,21.41225
6,6,22.18401,24.73069,-2.546673, Chair, Table,34.49438,423,2.546673
7,11,-14.19602,10.1685,-24.36452, Telescope, Trashcan,19.66626,423,24.36452
8,9,139.9618,151.2295,-11.26773, Stove, Bookshelf,75.89539,423,11.26773
9,8,111.7459,108.8188,2.927094, Harp, Plant,27.77258,423,2.927094
10,23,-20.11965,-10.49368,-9.625967, Piano, Chair,24.11975,423,9.625967
11,13,156.3125,156.9717,-0.6592255, Well, Telescope,35.84607,423,0.6592255
12,7,-175.4735,-156.2066,-19.26692, Trashcan, Plant,19.19897,423,19.26692
13,17,136.3493,146.6573,-10.30792, Stove, Harp,18.58167,423,10.30792
14,5,-128.7629,-121.5305,-7.232399, Bookshelf, Table,50.25781,423,7.232399
15,1,154.6041,139.8627,14.74142, Well, Stove,56.29602,423,14.74142
16,19,-41.0852,-47.17128,6.086079, Table, Well,31.60913,423,6.086079
17,10,167.3807,-155.7204,323.1011, Plant, Bookshelf,28.18982,423,36.898900000000026
18,18,-16.62786,-4.299151,-12.32871, Telescope, Harp,41.18359,423,12.32871
19,12,-26.68619,-13.0517,-13.63449, Table, Trashcan,56.46289,423,13.63449
20,14,160.0169,0.0,160.0169, Wheelbarrow, Telescope,24.53687,423,160.0169
21,2,-24.09592,-49.85279,25.75687, Wheelbarrow, Stove,45.45361,423,25.75687
22,20,10.88553,8.961795,1.923738, Piano, Well,25.38745,423,1.923738
23,21,-128.7682,-146.2155,17.4473, Trashcan, Mailbox,52.02588,423,17.4473
24,16,163.8184,-141.7693,305.5877, Plant, Wheelbarrow,12.79395,423,54.412300000000016
1,8,-36.26855,108.8188,-145.0874, Harp, Plant,9.657532,448,145.0874
2,7,64.6179,-156.2066,220.8245, Trashcan, Plant,5.638,448,139.1755
3,21,-78.49801,-146.2155,67.71754, Trashcan, Mailbox,6.555237,448,67.71754
4,23,33.04342,-10.49368,43.53711, Piano, Chair,4.703979,448,43.53711
5,1,84.65291,139.8627,-55.20975, Well, Stove,8.640381,448,55.20975
6,12,-75.18652,-13.0517,-62.13482, Table, Trashcan,4.737244,448,62.13482
7,16,116.7573,-141.7693,258.5267, Plant, Wheelbarrow,5.454468,448,101.4733
8,15,-71.46575,-20.9935,-50.47226, Mailbox, Wheelbarrow,4.036499,448,50.47226
9,20,143.7974,8.961795,134.8356, Piano, Well,5.170898,448,134.8356
10,10,-55.00799,-155.7204,100.7125, Plant, Bookshelf,3.953308,448,100.7125
11,3,-126.8091,-36.09407,-90.71506, Mailbox, Piano,5.087463,448,90.71506
12,14,36.21618,0.0,36.21618, Wheelbarrow, Telescope,4.870544,448,36.21618
13,13,-95.36774,156.9717,-252.3394, Well, Telescope,5.33783,448,107.66059999999999
14,4,-48.71527,-2.913495,-45.80178, Harp, Piano,18.0152,448,45.80178
15,17,-87.81837,146.6573,-234.4756, Stove, Harp,21.95087,448,125.52440000000001
16,2,77.47118,-49.85279,127.324, Wheelbarrow, Stove,5.170776,448,127.324
17,24,-125.0659,-125.6807,0.6147995, Trashcan, Chair,4.487,448,0.6147995
18,5,47.09292,-121.5305,168.6234, Bookshelf, Table,3.886536,448,168.6234
19,9,-86.39153,151.2295,-237.6211, Stove, Bookshelf,3.953247,448,122.37889999999999
20,6,64.98309,24.73069,40.25241, Chair, Table,4.72052,448,40.25241
21,18,-112.1193,-4.299151,-107.8202, Telescope, Harp,4.303589,448,107.8202
22,11,41.65226,10.1685,31.48375, Telescope, Trashcan,5.337585,448,31.48375
23,22,145.7843,-51.54441,197.3287, Bookshelf, Mailbox,5.771484,448,162.6713
24,19,30.47985,-47.17128,77.65112, Table, Well,3.903137,448,77.65112
1,4,79.72668,-2.913495,82.64017, Harp, Piano,13.69427,424,82.64017
2,11,-9.542377,10.1685,-19.71088, Telescope, Trashcan,13.49432,424,19.71088
3,23,-9.542377,-10.49368,0.9513054, Piano, Chair,7.656311,424,0.9513054
4,21,-146.502,-146.2155,-0.286438, Trashcan, Mailbox,15.44586,424,0.286438
5,22,-37.55466,-51.54441,13.98975, Bookshelf, Mailbox,19.01556,424,13.98975
6,20,10.43747,8.961795,1.475673, Piano, Well,9.841248,424,1.475673
7,7,-146.9545,-156.2066,9.252121, Trashcan, Plant,18.3819,424,9.252121
8,10,-154.359,-155.7204,1.361465, Plant, Bookshelf,15.31244,424,1.361465
9,13,152.4078,156.9717,-4.563858, Well, Telescope,17.03058,424,4.563858
10,2,-30.78415,-49.85279,19.06864, Wheelbarrow, Stove,16.5968,424,19.06864
11,12,-15.74519,-13.0517,-2.693486, Table, Trashcan,9.891541,424,2.693486
12,6,23.82742,24.73069,-0.903265, Chair, Table,6.688782,424,0.903265
13,24,-111.3027,-125.6807,14.37807, Trashcan, Chair,10.65863,424,14.37807
14,15,-36.02737,-20.9935,-15.03388, Mailbox, Wheelbarrow,11.62646,424,15.03388
15,9,141.059,151.2295,-10.17055, Stove, Bookshelf,13.79431,424,10.17055
16,17,129.5485,146.6573,-17.1088, Stove, Harp,19.49927,424,17.1088
17,16,-156.7022,-141.7693,-14.93291, Plant, Wheelbarrow,16.81384,424,14.93291
18,19,-39.3327,-47.17128,7.838573, Table, Well,13.71112,424,7.838573
19,8,98.08266,108.8188,-10.73615, Harp, Plant,22.38507,424,10.73615
20,18,-8.934086,-4.299151,-4.634934, Telescope, Harp,18.61511,424,4.634934
21,3,-17.08529,-36.09407,19.00879, Mailbox, Piano,13.62775,424,19.00879
22,5,-136.4688,-121.5305,-14.93826, Bookshelf, Table,31.42578,424,14.93826
23,14,20.71853,0.0,20.71853, Wheelbarrow, Telescope,11.27588,424,20.71853
24,1,138.1397,139.8627,-1.722977, Well, Stove,9.124207,424,1.722977
1,20,16.26021,8.961795,7.298415, Piano, Well,28.69015,449,7.298415
2,7,-128.5631,-156.2066,27.64351, Trashcan, Plant,12.59357,449,27.64351
3,22,-44.5018,-51.54441,7.042618, Bookshelf, Mailbox,56.0956,449,7.042618
4,19,-19.12894,-47.17128,28.04234, Table, Well,19.88304,449,28.04234
5,11,18.87455,10.1685,8.706044, Telescope, Trashcan,30.69182,449,8.706044
6,23,-14.81347,-10.49368,-4.319785, Piano, Chair,37.08026,449,4.319785
7,18,16.92752,-4.299151,21.22667, Telescope, Harp,26.38826,449,21.22667
8,16,-124.992,-141.7693,16.77729, Plant, Wheelbarrow,50.2076,449,16.77729
9,21,-140.371,-146.2155,5.844543, Trashcan, Mailbox,68.7562,449,5.844543
10,3,-46.13604,-36.09407,-10.04197, Mailbox, Piano,12.37692,449,10.04197
11,1,126.1582,139.8627,-13.70447, Well, Stove,69.82352,449,13.70447
12,15,-32.57957,-20.9935,-11.58607, Mailbox, Wheelbarrow,11.69296,449,11.58607
13,5,-109.5582,-121.5305,11.97228, Bookshelf, Table,63.73529,449,11.97228
14,24,-113.2915,-125.6807,12.38918, Trashcan, Chair,35.94611,449,12.38918
15,4,-3.087623,-2.913495,-0.1741288, Harp, Piano,61.21674,449,0.1741288
16,14,27.57902,0.0,27.57902, Wheelbarrow, Telescope,17.31421,449,27.57902
17,13,178.0336,156.9717,21.06189, Well, Telescope,48.50629,449,21.06189
18,2,-32.20303,-49.85279,17.64977, Wheelbarrow, Stove,43.68555,449,17.64977
19,6,32.91672,24.73069,8.186035, Chair, Table,17.19739,449,8.186035
20,12,-14.66023,-13.0517,-1.608533, Table, Trashcan,31.60925,449,1.608533
21,17,149.2068,146.6573,2.549515, Stove, Harp,61.28339,449,2.549515
22,8,118.6105,108.8188,9.791649, Harp, Plant,51.12512,449,9.791649
23,10,-135.6511,-155.7204,20.06937, Plant, Bookshelf,44.71985,449,20.06937
24,9,146.8215,151.2295,-4.408035, Stove, Bookshelf,14.42828,449,4.408035
1,7,155.5561,-156.2066,311.7626, Trashcan, Plant,15.47934,450,48.23739999999998
2,16,-125.9567,-141.7693,15.81262, Plant, Wheelbarrow,8.873997,450,15.81262
3,4,-125.9567,-2.913495,-123.0432, Harp, Piano,10.37516,450,123.0432
4,15,-34.48396,-20.9935,-13.49046, Mailbox, Wheelbarrow,20.21664,450,13.49046
5,12,-92.24577,-13.0517,-79.19407, Table, Trashcan,7.405899,450,79.19407
6,10,-135.0,-155.7204,20.72043, Plant, Bookshelf,15.69614,450,20.72043
7,18,-135.0,-4.299151,-130.7009, Telescope, Harp,6.271904,450,130.7009
8,11,29.67309,10.1685,19.50459, Telescope, Trashcan,7.155869,450,19.50459
9,17,140.1022,146.6573,-6.555084, Stove, Harp,6.955597,450,6.555084
10,19,178.76,-47.17128,225.9313, Table, Well,26.9721,450,134.0687
11,21,-152.8503,-146.2155,-6.634781, Trashcan, Mailbox,8.657013,450,6.634781
12,20,-92.06013,8.961795,-101.0219, Piano, Well,18.71535,450,101.0219
13,1,-178.1959,139.8627,-318.0586, Well, Stove,18.19832,450,41.94139999999999
14,9,155.9735,151.2295,4.743958, Stove, Bookshelf,7.489563,450,4.743958
15,2,150.2146,-49.85279,200.0674, Wheelbarrow, Stove,8.75708,450,159.9326
16,8,-44.99999,108.8188,-153.8188, Harp, Plant,10.59201,450,153.8188
17,24,-143.3508,-125.6807,-17.67005, Trashcan, Chair,9.707962,450,17.67005
18,22,-51.58198,-51.54441,-0.03756332, Bookshelf, Mailbox,14.72871,450,0.03756332
19,13,-153.5723,156.9717,-310.544, Well, Telescope,7.222656,450,49.45600000000002
20,6,35.66859,24.73069,10.9379, Chair, Table,15.44598,450,10.9379
21,5,-90.94436,-121.5305,30.58617, Bookshelf, Table,14.56233,450,30.58617
22,14,-158.7309,0.0,-158.7309, Wheelbarrow, Telescope,6.521484,450,158.7309
23,23,-158.7309,-10.49368,-148.2372, Piano, Chair,4.453613,450,148.2372
24,3,-27.19814,-36.09407,8.895929, Mailbox, Piano,10.04153,450,8.895929
1,18,75.01835,-4.299151,79.3175, Telescope, Harp,28.54024,451,79.3175
2,7,89.22578,-156.2066,245.4324, Trashcan, Plant,23.5358,451,114.5676
3,9,-56.07014,151.2295,-207.2997, Stove, Bookshelf,11.05898,451,152.7003
4,15,-72.2287,-20.9935,-51.2352, Mailbox, Wheelbarrow,12.05983,451,51.2352
5,23,167.3349,-10.49368,177.8286, Piano, Chair,16.17998,451,177.8286
6,6,-29.05463,24.73069,-53.78532, Chair, Table,15.46284,451,53.78532
7,17,49.30439,146.6573,-97.35287, Stove, Harp,17.86494,451,97.35287
8,22,-150.7511,-51.54441,-99.20673, Bookshelf, Mailbox,12.89346,451,99.20673
9,10,-113.4046,-155.7204,42.3158, Plant, Bookshelf,17.7478,451,42.3158
10,1,56.7934,139.8627,-83.06925, Well, Stove,9.240936,451,83.06925
11,8,-18.435,108.8188,-127.2538, Harp, Plant,17.96463,451,127.2538
12,21,-26.56505,-146.2155,119.6505, Trashcan, Mailbox,17.28073,451,119.6505
13,20,76.42957,8.961795,67.46777, Piano, Well,17.96481,451,67.46777
14,14,22.49649,0.0,22.49649, Wheelbarrow, Telescope,11.276,451,22.49649
15,4,35.665,-2.913495,38.5785, Harp, Piano,24.11951,451,38.5785
16,12,-144.7824,-13.0517,-131.7307, Table, Trashcan,9.174255,451,131.7307
17,3,17.10274,-36.09407,53.19682, Mailbox, Piano,10.65881,451,53.19682
18,11,-107.5603,10.1685,-117.7288, Telescope, Trashcan,18.71506,451,117.7288
19,19,38.55843,-47.17128,85.72971, Table, Well,15.12918,451,85.72971
20,16,-120.2032,-141.7693,21.56607, Plant, Wheelbarrow,8.97403,451,21.56607
21,24,-143.9727,-125.6807,-18.29194, Trashcan, Chair,9.707977,451,18.29194
22,5,111.3706,-121.5305,232.9011, Bookshelf, Table,15.71277,451,127.09889999999999
23,2,-54.29325,-49.85279,-4.44046, Wheelbarrow, Stove,9.641327,451,4.44046
24,13,57.75004,156.9717,-99.22165, Well, Telescope,10.62582,451,99.22165
1,20,7.91552,8.219243,-0.3037229, Piano, Well,8.740387,406,0.3037229
2,17,-136.6366,144.9,-281.5366, Stove, Harp,6.488678,406,78.46339999999998
3,24,146.7414,0.0,146.7414, Trashcan, Chair,6.705444,406,146.7414
4,10,-129.6442,-153.343,23.69882, Plant, Bookshelf,6.238525,406,23.69882
5,4,65.29758,0.0,65.29758, Harp, Piano,5.220886,406,65.29758
6,15,-46.08091,-28.01298,-18.06794, Mailbox, Wheelbarrow,4.703979,406,18.06794
7,16,-151.4009,-144.7506,-6.650253, Plant, Wheelbarrow,6.28833,406,6.650253
8,9,154.3163,153.343,0.9733429, Stove, Bookshelf,6.689026,406,0.9733429
9,19,-46.54817,-47.30846,0.7602959, Table, Well,8.490234,406,0.7602959
10,1,118.2174,138.3917,-20.17439, Well, Stove,8.607056,406,20.17439
11,12,-23.19859,-12.36907,-10.82951, Table, Trashcan,6.622131,406,10.82951
12,21,146.1738,0.0,146.1738, Trashcan, Mailbox,6.121704,406,146.1738
13,2,-40.486,-46.67025,6.184242, Wheelbarrow, Stove,8.373535,406,6.184242
14,11,-17.01467,10.43102,-27.44569, Telescope, Trashcan,4.68689,406,27.44569
15,14,-4.53773,0.0,-4.53773, Wheelbarrow, Telescope,6.42218,406,4.53773
16,23,34.88201,-9.870657,44.75267, Piano, Chair,9.14093,406,44.75267
17,6,6.757115,25.74439,-18.98728, Chair, Table,5.921387,406,18.98728
18,3,-41.84204,-34.83792,-7.004124, Mailbox, Piano,11.72644,406,7.004124
19,5,91.37046,-116.2627,207.6332, Bookshelf, Table,5.40448,406,152.3668
20,7,-142.9914,0.0,-142.9914, Trashcan, Plant,9.891541,406,142.9914
21,13,143.1301,156.3272,-13.19708, Well, Telescope,4.887268,406,13.19708
22,22,-61.27385,-49.23639,-12.03746, Bookshelf, Mailbox,6.171753,406,12.03746
23,18,-32.07786,-7.283569,-24.79429, Telescope, Harp,6.588623,406,24.79429
24,8,-140.4119,106.7626,-247.1744, Harp, Plant,9.874878,406,112.82560000000001
